,Name,gender,is alive,age,Death_Probability
16096,Eve Miller,Female,no,50,0.00281
16110,Jody Miller,Female,yes,73,0.02511
16115,Judith Miller,Female,yes,66,0.01325
16117,Lara Jill Miller,Female,yes,47,0.00229
16119,Laura Miller,Female,yes,56,0.00495
16125,Penelope Ann Miller,Female,yes,50,0.00281
16132,Shannon Miller,Female,yes,37,0.0011300000000000001
16133,Sienna Miller,Female,yes,33,0.0007700000000000001
16142,Kate Millett,Female,yes,80,0.04965
16145,Sarah Millican,Female,yes,39,0.00134
16150,Alley Mills,Female,yes,63,0.00987
16154,Donna Mills,Female,yes,74,0.027360000000000002
16155,Hayley Mills,Female,yes,68,0.01594
16156,Heather Mills,Female,yes,46,0.00214
16160,Juliet Mills,Female,yes,73,0.02511
16163,Stephanie Mills,Female,yes,57,0.00547
16170,Sandra Milo,Female,yes,79,0.04462
16172,Sofia Milos,Female,yes,49,0.0026100000000000003
16180,Yvette Mimieux,Female,yes,72,0.023030000000000002
16182,Nicki Minaj,Female,yes,30,0.0006
16184,Cathy E. Minehan,Female,yes,67,0.01456
16186,Jan Miner,Female,no,87,0.10690999999999999
16188,Rachel Miner,Female,yes,34,0.00086
16193,Ming-Na,Female,yes,51,0.0030399999999999997
16199,Patsy Mink,Female,no,75,0.02998
16200,Liza Minnelli,Female,yes,68,0.01594
16202,Ruth Ann Minner,Female,yes,79,0.04462
16204,Mary E. Minnick,Female,yes,55,0.00447
16206,Vanessa Minnillo,Female,yes,34,0.00086
16207,Dannii Minogue,Female,yes,43,0.0018
16208,Kylie Minogue,Female,yes,46,0.00214
16211,Martha L. Minow,Female,yes,60,0.00734
16216,Mary Miles Minter,Female,no,82,0.06182000000000001
16218,Miou-Miou,Female,yes,64,0.010879999999999999
16219,Brigitte Mira,Female,no,95,0.24316
16220,Carmen Miranda,Female,no,46,0.00214
16222,Isa Miranda,Female,no,77,0.036489999999999995
16225,Pilar Miró,Female,no,57,0.00547
16226,Helen Mirren,Female,yes,69,0.017419999999999998
16229,Sania Mirza,Female,yes,28,0.0005200000000000001
16233,Andrea Mitchell,Female,yes,68,0.01594
16236,Beverley Mitchell,Female,yes,33,0.0007700000000000001
16243,Elizabeth Mitchell,Female,yes,44,0.0019
16252,Joan Mitchell,Female,no,67,0.01456
16255,Joni Mitchell,Female,yes,71,0.02103
16260,Margaret Mitchell,Female,no,49,0.0026100000000000003
16265,Radha Mitchell,Female,yes,41,0.00158
16270,Sharon Mitchell,Female,yes,62,0.00895
16271,Shay Mitchell,Female,yes,27,0.00049
16274,Yvonne Mitchell,Female,no,54,0.00403
16278,Jessica Mitford,Female,no,79,0.04462
16279,Nancy Mitford,Female,no,69,0.017419999999999998
16281,Rhona Mitra,Female,yes,38,0.00124
16284,Katy Mixon,Female,yes,33,0.0007700000000000001
16286,Mimi Miyagi,Female,yes,41,0.00158
16293,Mo'Nique,Female,yes,47,0.00229
16294,Shanna Moakler,Female,yes,39,0.00134
16296,Mary Ann Mobley,Female,yes,75,0.02998
16305,Katherine Moennig,Female,yes,37,0.0011300000000000001
16309,Sharyn Moffett,Female,yes,78,0.040310000000000006
16310,Anna Moffo,Female,no,74,0.027360000000000002
16311,Rose Mofford,Female,yes,92,0.18337
16321,Gretchen Mol,Female,yes,42,0.0016899999999999999
16324,Ángela Molina,Female,yes,59,0.006659999999999999
16327,Susan Molinari,Female,yes,56,0.00495
16336,Carol Molnau,Female,yes,65,0.01201
16337,Janel Moloney,Female,yes,45,0.00201
16340,Taylor Momsen,Female,yes,21,0.00041
16342,Kelly Monaco,Female,yes,38,0.00124
16346,Michelle Monaghan,Female,yes,38,0.00124
16351,Daniella Monet,Female,yes,25,0.00045
16354,Monica,Female,yes,34,0.00086
16360,Debra Monk,Female,yes,65,0.01201
16361,Meredith Monk,Female,yes,72,0.023030000000000002
16362,Sophie Monk,Female,yes,35,0.0009400000000000001
16367,Marilyn Monroe,Female,no,36,0.0010400000000000001
16373,Heidi Montag,Female,yes,28,0.0005200000000000001
16378,Patsy Montana,Female,no,88,0.11955
16381,Fernanda Montenegro,Female,yes,85,0.08559
16382,Liliane Montevecchi,Female,yes,82,0.06182000000000001
16383,Maria Montez,Female,no,39,0.00134
16386,Belinda Montgomery,Female,yes,64,0.010879999999999999
16387,Betty Montgomery,Female,yes,66,0.01325
16388,Elizabeth Montgomery,Female,no,62,0.00895
16390,Janet Montgomery,Female,yes,29,0.00055
16393,Poppy Montgomery,Female,yes,42,0.0016899999999999999
16401,Regina Montoya,Female,yes,61,0.00811
16404,Lynne Moody,Female,yes,64,0.010879999999999999
16410,Elizabeth Moon,Female,yes,69,0.017419999999999998
16416,Debra Mooney,Female,yes,67,0.01456
16426,Cleo Moore,Female,no,45,0.00201
16427,Colleen Moore,Female,no,88,0.11955
16428,Constance Moore,Female,no,85,0.08559
16430,Darla Moore,Female,yes,60,0.00734
16431,Demi Moore,Female,yes,52,0.0033200000000000005
16439,Gwen Moore,Female,yes,63,0.00987
16442,Joanna Moore,Female,no,63,0.00987
16443,Julianne Moore,Female,yes,54,0.00403
16445,Karen Nelson Moore,Female,yes,66,0.01325
16446,Kenya Moore,Female,yes,43,0.0018
16448,Kimberly A. Moore,Female,yes,46,0.00214
16449,Mandy Moore,Female,yes,30,0.0006
16450,Mary Tyler Moore,Female,yes,78,0.040310000000000006
16451,Melba Moore,Female,yes,69,0.017419999999999998
16457,Pauline Moore,Female,no,87,0.10690999999999999
16463,Sara Jane Moore,Female,yes,84,0.07674
16469,Terry Moore,Female,yes,85,0.08559
16473,Agnes Moorehead,Female,no,74,0.027360000000000002
16476,Jocelyn Moorhouse,Female,yes,54,0.00403
16482,Natalie Morales,Female,yes,42,0.0016899999999999999
16485,Erin Moran,Female,yes,54,0.00403
16489,Lois Moran,Female,no,81,0.055420000000000004
16491,Peggy Moran,Female,no,84,0.07674
16496,Jeanne Moreau,Female,yes,86,0.09561
16497,Marguerite Moreau,Female,yes,37,0.0011300000000000001
16500,Connie Morella,Female,yes,83,0.06888
16502,Belita Moreno,Female,yes,65,0.01201
16506,Rita Moreno,Female,yes,83,0.06888
16510,Chloe Moretz,Female,yes,17,0.00037999999999999997
16515,Debbi Morgan,Female,yes,58,0.00604
16520,Helen Morgan,Female,no,41,0.00158
16526,Katie Morgan,Female,yes,34,0.00086
16528,Lorrie Morgan,Female,yes,55,0.00447
16529,Michèle Morgan,Female,yes,94,0.22268000000000002
16535,Vanessa Morgan,Female,yes,22,0.00042
16541,Ikue Mori,Female,yes,61,0.00811
16545,Cathy Moriarty,Female,yes,54,0.00403
16548,Patricia Morison,Female,yes,100,0.34031
16549,Alanis Morissette,Female,yes,40,0.00146
16554,Iris Morley,Female,no,43,0.0018
16555,Karen Morley,Female,no,94,0.22268000000000002
16557,Rebecca De Mornay,Female,yes,55,0.00447
16561,Anita Morris,Female,no,51,0.0030399999999999997
16569,Heather Morris,Female,yes,27,0.00049
16573,Kathryn Morris,Female,yes,45,0.00201
16587,Jennifer Morrison,Female,yes,35,0.0009400000000000001
16592,Shelley Morrison,Female,yes,78,0.040310000000000006
16595,Toni Morrison,Female,yes,83,0.06888
16602,Karen Morrow,Female,yes,78,0.040310000000000006
16614,Sandra Mortham,Female,yes,63,0.00987
16615,Emily Mortimer,Female,yes,43,0.0018
16621,Samantha Morton,Female,yes,37,0.0011300000000000001
16623,Georgette Mosbacher,Female,yes,67,0.01456
16628,Mireya Moscoso,Female,yes,68,0.01594
16642,Carrie-Anne Moss,Female,yes,47,0.00229
16643,Elisabeth Moss,Female,yes,32,0.0007
16648,Kate Moss,Female,yes,40,0.00146
16665,Diana G. Motz,Female,yes,71,0.02103
16670,Peggy Mount,Female,no,85,0.08559
16679,Mo Mowlam,Female,no,56,0.00495
16681,Tamera Mowry,Female,yes,36,0.0010400000000000001
16682,Tia Mowry,Female,yes,36,0.0010400000000000001
16683,Martha Moxley,Female,no,15,0.00028
16688,Alison Moyet,Female,yes,53,0.00365
16696,Heidi Mueller,Female,yes,32,0.0007
16697,Lisel Mueller,Female,yes,90,0.14886
16705,Anita Mui,Female,no,40,0.00146
16708,Bharati Mukherjee,Female,yes,74,0.027360000000000002
16709,Rani Mukherjee,Female,yes,36,0.0010400000000000001
16711,Anne M. Mulcahy,Female,yes,62,0.00895
16713,Diana Muldaur,Female,yes,76,0.03305
16717,Shirley Muldowney,Female,yes,74,0.027360000000000002
16718,Kate Mulgrew,Female,yes,59,0.006659999999999999
16723,Megan Mullally,Female,yes,56,0.00495
16726,Mary J. Mullarkey,Female,yes,71,0.02103
16730,Herta Müller,Female,yes,61,0.00811
16734,Carey Mulligan,Female,yes,29,0.00055
16745,Samantha Mumba,Female,yes,31,0.00064
16747,Misty Mundae,Female,yes,35,0.0009400000000000001
16754,Olivia Munn,Female,yes,34,0.00086
16755,Alicia H. Munnell,Female,yes,72,0.023030000000000002
16757,Alice Munro,Female,yes,83,0.06888
16758,Caroline Munro,Female,yes,64,0.010879999999999999
16759,Janet Munro,Female,no,38,0.00124
16763,Ona Munson,Female,no,52,0.0033200000000000005
16768,Elsa A. Murano,Female,yes,55,0.00447
16771,Elisabeth Murdoch,Female,yes,46,0.00214
16772,Iris Murdoch,Female,no,80,0.04965
16781,Lisa Murkowski,Female,yes,57,0.00547
16784,Brittany Murphy,Female,no,32,0.0007
16786,Carolyn Murphy,Female,yes,39,0.00134
16792,Dervla Murphy,Female,yes,83,0.06888
16793,Diana E. Murphy,Female,yes,80,0.04965
16795,Donna Murphy,Female,yes,55,0.00447
16798,Erin Murphy,Female,yes,50,0.00281
16804,Mary Murphy,Female,no,80,0.04965
16811,Rosemary Murphy,Female,no,87,0.10690999999999999
16824,Anne Murray,Female,yes,69,0.017419999999999998
16825,Barbara Murray,Female,no,85,0.08559
16836,Patty Murray,Female,yes,64,0.010879999999999999
16848,Mandy Musgrave,Female,yes,28,0.0005200000000000001
16849,Marilyn Musgrave,Female,yes,65,0.01201
16869,Ellen Muth,Female,yes,33,0.0007700000000000001
16871,Ornella Muti,Female,yes,59,0.006659999999999999
16875,Mya,Female,yes,36,0.0010400000000000001
16876,Dee Dee Myers,Female,yes,53,0.00365
16883,Bess Myerson,Female,yes,90,0.14886
16886,Alannah Myles,Female,yes,56,0.00495
16887,Sophia Myles,Female,yes,34,0.00086
16888,Tiffany Mynx,Female,yes,43,0.0018
16889,Alva Myrdal,Female,no,84,0.07674
16891,Sue Myrick,Female,yes,73,0.02511
16910,Anne Nagel,Female,no,51,0.0030399999999999997
16917,Parminder Nagra,Female,yes,39,0.00134
16923,Mira Nair,Female,yes,57,0.00547
16927,Kathy Najimy,Female,yes,57,0.00547
16930,Bif Naked,Female,yes,43,0.0018
16936,Takeuchi Naoko,Female,yes,47,0.00229
16942,Grace Napolitano,Female,yes,78,0.040310000000000006
16943,Janet Napolitano,Female,yes,57,0.00547
16956,Niecy Nash,Female,yes,44,0.0019
16957,Noreen Nash,Female,yes,90,0.14886
16960,Nicole R. Nason,Female,yes,44,0.0019
16971,Kitten Natividad,Female,yes,66,0.01325
16973,Mildred Natwick,Female,no,89,0.13354000000000002
16981,Martina Navratilova,Female,yes,58,0.00604
16984,Gloria Naylor,Female,yes,64,0.010879999999999999
16987,Me'Shell NdegéOcello,Female,yes,45,0.00201
16990,Anna Neagle,Female,no,82,0.06182000000000001
16991,Diane Neal,Female,yes,39,0.00134
16993,Elise Neal,Female,yes,48,0.00244
16996,Patricia Neal,Female,no,84,0.07674
17012,Francine I. Neff,Female,no,85,0.08559
17023,Noel Neill,Female,yes,94,0.22268000000000002
17025,Kate Nelligan,Female,yes,64,0.010879999999999999
17027,Ann Nelson,Female,no,76,0.03305
17036,Dorothy W. Nelson,Female,yes,86,0.09561
17052,Ruth Nelson,Female,no,87,0.10690999999999999
17055,Tracy Nelson,Female,yes,51,0.0030399999999999997
17059,Petra Nemcova,Female,yes,35,0.0009400000000000001
17062,Nena,Female,yes,54,0.00403
17063,Francesca Neri,Female,yes,50,0.00281
17076,Jennifer Nettles,Female,yes,40,0.00146
17078,Lois Nettleton,Female,no,79,0.04462
17080,Maurine Brown Neuberger,Female,no,93,0.20245
17089,Bebe Neuwirth,Female,yes,56,0.00495
17097,Brooke Nevin,Female,yes,32,0.0007
17109,Ingrid Newkirk,Female,yes,65,0.01201
17115,Constance Berry Newman,Female,yes,79,0.04462
17118,Jaime Ray Newman,Female,yes,36,0.0010400000000000001
17120,Laraine Newman,Female,yes,62,0.00895
17121,Nanette Newman,Female,yes,80,0.04965
17123,Pauline Newman,Female,yes,87,0.10690999999999999
17126,Julie Newmar,Female,yes,81,0.055420000000000004
17130,Joanna Newsom,Female,yes,32,0.0007
17132,Becki Newton,Female,yes,36,0.0010400000000000001
17133,Connie Newton,Female,yes,55,0.00447
17138,Juice Newton,Female,yes,62,0.00895
17141,Thandie Newton,Female,yes,42,0.0016899999999999999
17145,Olivia Newton-John,Female,yes,66,0.01325
17155,Denise Nicholas,Female,yes,70,0.019119999999999998
17161,Barbara Nichols,Female,no,47,0.00229
17166,Marisol Nichols,Female,yes,41,0.00158
17168,Nichelle Nichols,Female,yes,82,0.06182000000000001
17174,Julianne Nicholson,Female,yes,43,0.0018
17180,Stevie Nicks,Female,yes,66,0.01325
17181,Nico,Female,no,50,0.00281
17183,Jean Nidetch,Female,yes,91,0.16549
17186,Brigitte Nielsen,Female,yes,51,0.0030399999999999997
17187,Connie Nielsen,Female,yes,49,0.0026100000000000003
17193,Lisa Niemi,Female,yes,58,0.00604
17199,Alexa Nikolas,Female,yes,22,0.00042
17203,Birgit Nilsson,Female,no,87,0.10690999999999999
17207,Anaïs Nin,Female,no,74,0.027360000000000002
17214,Barbara Niven,Female,yes,61,0.00811
17219,Agnes Nixon,Female,yes,87,0.10690999999999999
17220,Cynthia Nixon,Female,yes,48,0.00244
17223,Marian Nixon,Female,no,79,0.04462
17224,Marni Nixon,Female,yes,84,0.07674
17226,Pat Nixon,Female,no,81,0.055420000000000004
17228,Tricia Nixon,Female,yes,68,0.01594
17234,Chelsea Noble,Female,yes,50,0.00281
17239,Kristi Noem,Female,yes,43,0.0018
17247,Jeanette Nolan,Female,no,87,0.10690999999999999
17248,Kathleen Nolan,Female,yes,81,0.055420000000000004
17252,Gena Lee Nolin,Female,yes,43,0.0018
17259,Peggy Noonan,Female,yes,64,0.010879999999999999
17263,Queen Noor,Female,yes,63,0.00987
17266,Indra Nooyi,Female,yes,59,0.006659999999999999
17277,Jessye Norman,Female,yes,69,0.017419999999999998
17283,Michele Norris,Female,yes,53,0.00365
17291,Sheree North,Female,no,72,0.023030000000000002
17293,Anne Northup,Female,yes,66,0.01325
17294,Andre Norton,Female,no,93,0.20245
17296,Eleanor Holmes Norton,Female,yes,77,0.036489999999999995
17297,Gale A. Norton,Female,yes,60,0.00734
17302,Judy Norton-Taylor,Female,yes,56,0.00495
17304,Deborah Norville,Female,yes,56,0.00495
17313,Kim Novak,Female,yes,81,0.055420000000000004
17316,Antonia C. Novello,Female,yes,70,0.019119999999999998
17320,Lisa Nowak,Female,yes,51,0.0030399999999999997
17343,Martha Nussbaum,Female,yes,67,0.01456
17345,Christiane Nüsslein-Volhard,Female,yes,72,0.023030000000000002
17350,France Nuyen,Female,yes,75,0.02998
17352,Diana Nyad,Female,yes,65,0.01201
17355,Carrie Nye,Female,no,70,0.019119999999999998
17362,Laura Nyro,Female,no,50,0.00281
17365,Barbara O'Brien,Female,yes,64,0.010879999999999999
17370,Edna O'Brien,Female,yes,84,0.07674
17376,Joan O'Brien,Female,yes,78,0.040310000000000006
17377,Margaret O'Brien,Female,yes,77,0.036489999999999995
17382,Soledad O'Brien,Female,yes,48,0.00244
17386,Virginia O'Brien,Female,no,82,0.06182000000000001
17391,Helen O'Connell,Female,no,73,0.02511
17398,Flannery O'Connor,Female,no,39,0.00134
17399,Frances O'Connor,Female,yes,47,0.00229
17401,Glynnis O'Connor,Female,yes,58,0.00604
17407,Maureen O'Connor,Female,yes,68,0.01594
17408,Maureen O'Connor,Female,yes,63,0.00987
17409,Renée O'Connor,Female,yes,43,0.0018
17410,Sandra Day O'Connor,Female,yes,84,0.07674
17411,Sinead O'Connor,Female,yes,48,0.00244
17413,Anita O'Day,Female,no,87,0.10690999999999999
17414,Aubrey O'Day,Female,yes,30,0.0006
17415,Judith O'Dea,Female,yes,69,0.017419999999999998
17416,Nancy O'Dell,Female,yes,48,0.00244
17417,Cathy O'Donnell,Female,no,47,0.00229
17419,Christine O'Donnell,Female,yes,45,0.00201
17420,Rosie O'Donnell,Female,yes,52,0.0033200000000000005
17424,Martha O'Driscoll,Female,no,76,0.03305
17426,Gail O'Grady,Female,yes,51,0.0030399999999999997
17427,Lani O'Grady,Female,no,47,0.00229
17430,Catherine O'Hara,Female,yes,60,0.00734
17433,Jenny O'Hara,Female,yes,72,0.023030000000000002
17435,Maureen O'Hara,Female,yes,94,0.22268000000000002
17443,Jodi Lyn O'Keefe,Female,yes,36,0.0010400000000000001
17449,Hazel O'Leary,Female,yes,77,0.036489999999999995
17459,Vicki A. O'Meara,Female,yes,57,0.00547
17466,Tatum O'Neal,Female,yes,51,0.0030399999999999997
17467,Barbara O'Neil,Female,no,70,0.019119999999999998
17471,Harriet O'Neill,Female,yes,57,0.00547
17472,Jennifer O'Neill,Female,yes,66,0.01325
17476,Onora O'Neill,Female,yes,73,0.02511
17483,Heather O'Rourke,Female,no,13,0.00016
17489,Maureen O'Sullivan,Female,no,87,0.10690999999999999
17490,Annette O'Toole,Female,yes,62,0.00895
17492,Karen O,Female,yes,36,0.0010400000000000001
17493,Mary Rose Oakar,Female,yes,74,0.027360000000000002
17501,Joyce Carol Oates,Female,yes,76,0.03305
17505,Michelle Obama,Female,yes,50,0.00281
17512,Merle Oberon,Female,no,68,0.01594
17519,Jacqueline Obradors,Female,yes,48,0.00244
17525,Ellen Ochoa,Female,yes,56,0.00495
17526,Lorena Ochoa,Female,yes,33,0.0007700000000000001
17531,Bev Oda,Female,yes,70,0.019119999999999998
17537,Odetta,Female,no,78,0.040310000000000006
17555,Sandra Oh,Female,yes,43,0.0018
17562,Sophie Okonedo,Female,yes,45,0.00201
17566,Enuka Okuma,Female,yes,38,0.00124
17578,Sharon Olds,Female,yes,72,0.023030000000000002
17579,Larisa Oleynik,Female,yes,33,0.0007700000000000001
17582,Lena Olin,Female,yes,58,0.00604
17590,Mary Oliver,Female,yes,79,0.04462
17593,Susan Oliver,Female,no,58,0.00604
17596,Pauline Oliveros,Female,yes,82,0.06182000000000001
17603,Ashley Olsen,Female,yes,28,0.0005200000000000001
17604,Elizabeth Olsen,Female,yes,25,0.00045
17607,Mary-Kate Olsen,Female,yes,28,0.0005200000000000001
17609,Susan Olsen,Female,yes,53,0.00365
17610,Tillie Olsen,Female,no,94,0.22268000000000002
17612,Barbara Olson,Female,no,46,0.00214
17621,Nancy Olson,Female,yes,86,0.09561
17624,Sara Jane Olson,Female,yes,67,0.01456
17626,Renee Olstead,Female,yes,25,0.00045
17635,Christina Onassis,Female,no,38,0.00124
17636,Jacqueline Kennedy Onassis,Female,no,65,0.01201
17641,Yoko Ono,Female,yes,81,0.055420000000000004
17645,Lupe Ontiveros,Female,no,70,0.019119999999999998
17656,Meret Oppenheim,Female,no,74,0.027360000000000002
17671,Susan Orlean,Female,yes,59,0.006659999999999999
17673,Suze Orman,Female,yes,63,0.00987
17674,Julia Ormond,Female,yes,49,0.0026100000000000003
17681,Kay A. Orr,Female,yes,75,0.02998
17683,Stacie Orrico,Female,yes,28,0.0005200000000000001
17685,Mollie Orshansky,Female,no,91,0.16549
17688,Katherine D. Ortega,Female,yes,80,0.04965
17692,Ana Ortiz,Female,yes,43,0.0018
17698,Beth Orton,Female,yes,44,0.0019
17703,Meghan Ory,Female,yes,32,0.0007
17707,Baby Marie Osborne,Female,no,99,0.32105
17711,Joan Osborne,Female,yes,52,0.0033200000000000005
17717,Kelly Osbourne,Female,yes,30,0.0006
17719,Sharon Osbourne,Female,yes,62,0.00895
17724,K. T. Oslin,Female,yes,73,0.02511
17725,Emily Osment,Female,yes,22,0.00042
17733,Marie Osmond,Female,yes,55,0.00447
17738,Elinor Ostrom,Female,no,79,0.04462
17739,Beth Ostrosky,Female,yes,42,0.0016899999999999999
17746,Cheri Oteri,Female,yes,52,0.0033200000000000005
17747,Carré Otis,Female,yes,46,0.00214
17753,Miranda Otto,Female,yes,47,0.00229
17755,Denise van Outen,Female,yes,40,0.00146
17758,Park Overall,Female,yes,57,0.00547
17772,Priscilla Owen,Female,yes,60,0.00734
17779,Patricia Owens,Female,no,75,0.02998
17785,Catherine Oxenberg,Female,yes,53,0.00365
17793,Cynthia Ozick,Female,yes,86,0.09561
17796,Cote de Pablo,Female,yes,35,0.0009400000000000001
17799,Judy Pace,Female,yes,72,0.023030000000000002
17807,Kelly Packard,Female,yes,39,0.00134
17811,Doris Packer,Female,no,75,0.02998
17816,Joanna Pacula,Female,yes,57,0.00547
17824,Anita Page,Female,no,98,0.30287
17825,Bettie Page,Female,no,85,0.08559
17828,Ellen Page,Female,yes,27,0.00049
17829,Geneviève Page,Female,yes,87,0.10690999999999999
17830,Geraldine Page,Female,no,63,0.00987
17834,Joanna Page,Female,yes,36,0.0010400000000000001
17836,LaWanda Page,Female,no,82,0.06182000000000001
17837,Patti Page,Female,no,86,0.09561
17838,Susan Page,Female,yes,63,0.00987
17839,Elaine Pagels,Female,yes,71,0.02103
17840,Debra Paget,Female,yes,81,0.055420000000000004
17841,Camille Paglia,Female,yes,67,0.01456
17842,Elaine Paige,Female,yes,66,0.01325
17843,Janis Paige,Female,yes,92,0.18337
17850,Nell Irvin Painter,Female,yes,72,0.023030000000000002
17855,Se Ri Pak,Female,yes,37,0.0011300000000000001
17867,Grace Paley,Female,no,85,0.08559
17869,Deborah Jeane Palfrey,Female,no,52,0.0033200000000000005
17870,Adrianne Palicki,Female,yes,31,0.00064
17872,Bristol Palin,Female,yes,24,0.00044
17874,Sarah Palin,Female,yes,50,0.00281
17881,Amanda Palmer,Female,yes,38,0.00124
17883,Betsy Palmer,Female,yes,88,0.11955
17893,Keke Palmer,Female,yes,21,0.00041
17894,Lilli Palmer,Female,no,72,0.023030000000000002
17901,Teresa Palmer,Female,yes,28,0.0005200000000000001
17902,Zoie Palmer,Female,yes,37,0.0011300000000000001
